freq	prev	p.freq	p.prev	p	contaminant
8111	3.20492027295847e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
36203	0	0	NA	NA	NA	FALSE
56715	0	0	NA	NA	NA	FALSE
56716	9.36564798096569e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
8165	0	0	NA	NA	NA	FALSE
283033	0	0	NA	NA	NA	FALSE
283035	1.03964037978616e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
8166	0	0	NA	NA	NA	FALSE
8167	4.38098826333241e-06	1	NA	NA	NA	FALSE
1489931	0	0	NA	NA	NA	FALSE
8169	0	0	NA	NA	NA	FALSE
8174	0	0	NA	NA	NA	FALSE
8175	1.70759886147925e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
31022	0	0	NA	NA	NA	FALSE
31031	1.18734104471764e-06	1	NA	NA	NA	FALSE
31032	0	0	NA	NA	NA	FALSE
31033	2.17564622778258e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
47144	0	0	NA	NA	NA	FALSE
99883	4.74936417887056e-06	1	NA	NA	NA	FALSE
1489876	0	0	NA	NA	NA	FALSE
83881	0	0	NA	NA	NA	FALSE
375763	0	0	NA	NA	NA	FALSE
375764	3.78581456490148e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
76071	0	0	NA	NA	NA	FALSE
47757	0	0	NA	NA	NA	FALSE
8089	0	0	NA	NA	NA	FALSE
8090	4.98233761316139e-06	1	NA	NA	NA	FALSE
28738	0	0	NA	NA	NA	FALSE
28771	0	0	NA	NA	NA	FALSE
52669	0	0	NA	NA	NA	FALSE
52670	0.000163590248097837	2	NA	0.137931034482759	0.137931034482759	FALSE
8079	0	0	NA	NA	NA	FALSE
8080	0	0	NA	NA	NA	FALSE
48698	4.98233761316139e-06	1	NA	NA	NA	FALSE
8082	0	0	NA	NA	NA	FALSE
32473	7.44400016587706e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
1489921	1.76048765578906e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
56718	0	0	NA	NA	NA	FALSE
94311	0	0	NA	NA	NA	FALSE
181472	2.46249105567386e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
63826	0	0	NA	NA	NA	FALSE
210581	0	0	NA	NA	NA	FALSE
441366	2.41449477206006e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
1489911	0	0	NA	NA	NA	FALSE
8113	0	0	NA	NA	NA	FALSE
8121	0	0	NA	NA	NA	FALSE
8153	8.34022668392378e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
61816	0	0	NA	NA	NA	FALSE
63155	3.07881773399017e-06	1	NA	NA	NA	FALSE
205120	0	0	NA	NA	NA	FALSE
210631	0	0	NA	NA	NA	FALSE
210632	2.18259121594344e-06	1	NA	NA	NA	FALSE
30863	7.26098727643999e-07	1	NA	NA	NA	FALSE
80969	0	0	NA	NA	NA	FALSE
80972	9.59569730732113e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
129912	0	0	NA	NA	NA	FALSE
72045	0	0	NA	NA	NA	FALSE
72046	0	0	NA	NA	NA	FALSE
109280	4.38098826333241e-06	1	NA	NA	NA	FALSE
8043	0	0	NA	NA	NA	FALSE
8045	0	0	NA	NA	NA	FALSE
8048	0	0	NA	NA	NA	FALSE
8049	6.42668175838137e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
8006	0	0	NA	NA	NA	FALSE
8015	0.00138834865285673	12	NA	0.367268746579091	0.367268746579091	FALSE
27772	6.86500980986157e-05	9	NA	0.898004294556019	0.898004294556019	FALSE
8016	0.00104949172293159	6	NA	0.403477748305334	0.403477748305334	FALSE
8022	0.000521540439105967	2	NA	0.137931034482759	0.137931034482759	FALSE
8023	0.000172413793103448	1	NA	NA	NA	FALSE
74940	5.87299005205753e-05	9	NA	0.898004294556019	0.898004294556019	FALSE
8028	2.26761065255767e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
8030	1.92927559319778e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
8032	0.00259778373623952	8	NA	0.176245210727969	0.176245210727969	FALSE
32446	1.29794175811436e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
55118	0	0	NA	NA	NA	FALSE
7949	0	0	NA	NA	NA	FALSE
7950	0.00817560618815506	10	NA	0.266830870279146	0.266830870279146	FALSE
299319	0	0	NA	NA	NA	FALSE
299320	0	0	NA	NA	NA	FALSE
299321	0.00151267612175749	3	NA	0.68527640941434	0.68527640941434	FALSE
29140	0	0	NA	NA	NA	FALSE
29142	0	0	NA	NA	NA	FALSE
29143	0	0	NA	NA	NA	FALSE
29144	4.56569783135609e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
7991	0	0	NA	NA	NA	FALSE
8002	0	0	NA	NA	NA	FALSE
30771	0	0	NA	NA	NA	FALSE
8004	0	0	NA	NA	NA	FALSE
8005	1.124315572895e-05	1	NA	NA	NA	FALSE
7995	0	0	NA	NA	NA	FALSE
31013	0	0	NA	NA	NA	FALSE
641818	0	0	NA	NA	NA	FALSE
1234273	1.50606912258731e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
7996	0	0	NA	NA	NA	FALSE
7997	0	0	NA	NA	NA	FALSE
7998	1.43219734629402e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
7999	0	0	NA	NA	NA	FALSE
30992	0	0	NA	NA	NA	FALSE
310915	2.18259121594344e-06	1	NA	NA	NA	FALSE
7952	0	0	NA	NA	NA	FALSE
7953	2.7182996019242e-06	4	NA	0.733695423350596	0.733695423350596	FALSE
7956	0	0	NA	NA	NA	FALSE
7957	9.8234480793931e-06	1	NA	NA	NA	FALSE
7961	0	0	NA	NA	NA	FALSE
7962	0.0502549526500037	23	NA	0.596522251694666	0.596522251694666	FALSE
75365	0	0	NA	NA	NA	FALSE
75366	2.45586201984828e-06	1	NA	NA	NA	FALSE
2743709	0	0	NA	NA	NA	FALSE
7954	0	0	NA	NA	NA	FALSE
7955	3.97409859009331e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
2743714	0	0	NA	NA	NA	FALSE
80792	0	0	NA	NA	NA	FALSE
328524	2.45586201984828e-06	1	NA	NA	NA	FALSE
1338366	0	0	NA	NA	NA	FALSE
8288	0	0	NA	NA	NA	FALSE
8289	0	0	NA	NA	NA	FALSE
27686	0	0	NA	NA	NA	FALSE
27687	2.45586201984828e-06	1	NA	NA	NA	FALSE
40674	3.84668542485129e-06	7	NA	0.846006483937518	0.846006483937518	FALSE
9255	0	0	NA	NA	NA	FALSE
9256	0	0	NA	NA	NA	FALSE
9257	0	0	NA	NA	NA	FALSE
9258	4.29905979562268e-06	1	NA	NA	NA	FALSE
9815	0	0	NA	NA	NA	FALSE
9816	0	0	NA	NA	NA	FALSE
9817	0	0	NA	NA	NA	FALSE
9818	0	0	NA	NA	NA	FALSE
9975	0	0	NA	NA	NA	FALSE
9976	0	0	NA	NA	NA	FALSE
9977	0	0	NA	NA	NA	FALSE
9978	2.18259121594344e-06	1	NA	NA	NA	FALSE
9989	1.80954380519246e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
10167	0	0	NA	NA	NA	FALSE
10180	0	0	NA	NA	NA	FALSE
10181	0.000766313081237189	3	NA	0.68527640941434	0.68527640941434	FALSE
10150	0	0	NA	NA	NA	FALSE
84622	0	0	NA	NA	NA	FALSE
443227	3.07881773399017e-06	1	NA	NA	NA	FALSE
337677	0	0	NA	NA	NA	FALSE
10028	0	0	NA	NA	NA	FALSE
10029	7.77242492365767e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
10040	0	0	NA	NA	NA	FALSE
10041	4.98233761316139e-06	1	NA	NA	NA	FALSE
10042	0	0	NA	NA	NA	FALSE
10066	1.84196294480343e-06	3	NA	0.68527640941434	0.68527640941434	FALSE
30639	0	0	NA	NA	NA	FALSE
35658	5.86700898708437e-06	1	NA	NA	NA	FALSE
10088	7.78270130637135e-07	3	NA	0.68527640941434	0.68527640941434	FALSE
10089	3.55565669423485e-06	1	NA	NA	NA	FALSE
10090	0.000257989179486029	13	NA	0.961685823754789	0.961685823754789	FALSE
10114	0	0	NA	NA	NA	FALSE
10116	8.61349748782861e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
55153	0	0	NA	NA	NA	FALSE
1141640	0	0	NA	NA	NA	FALSE
43179	0.0162304099897133	12	NA	0.367268746579091	0.367268746579091	FALSE
9443	6.66512741163627e-07	2	NA	0.630541871921182	0.630541871921182	FALSE
9527	0	0	NA	NA	NA	FALSE
392815	0	0	NA	NA	NA	FALSE
60711	7.12404626830583e-06	1	NA	NA	NA	FALSE
9539	0	0	NA	NA	NA	FALSE
9545	4.98233761316139e-06	1	NA	NA	NA	FALSE
591932	0	0	NA	NA	NA	FALSE
591936	7.99054177368672e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
9604	0.000889368195502254	12	NA	0.728011452149383	0.728011452149383	FALSE
9605	0	0	NA	NA	NA	FALSE
9606	0.00582867728315348	19	NA	0.943160287987874	0.943160287987874	FALSE
9596	0	0	NA	NA	NA	FALSE
9598	2.18259121594344e-06	1	NA	NA	NA	FALSE
9599	0	0	NA	NA	NA	FALSE
9601	0.00259143094175626	5	NA	0.339564649909478	0.339564649909478	FALSE
376918	0	0	NA	NA	NA	FALSE
9504	0	0	NA	NA	NA	FALSE
37293	4.38098826333241e-06	1	NA	NA	NA	FALSE
30615	0	0	NA	NA	NA	FALSE
13149	0	0	NA	NA	NA	FALSE
30608	2.45586201984828e-06	1	NA	NA	NA	FALSE
91561	2.98282420636214e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
9895	7.1113133884697e-06	1	NA	NA	NA	FALSE
9903	1.20936510016311e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
72004	1.37457878166947e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
9935	0	0	NA	NA	NA	FALSE
9940	2.45586201984828e-06	1	NA	NA	NA	FALSE
37174	0	0	NA	NA	NA	FALSE
9850	0	0	NA	NA	NA	FALSE
9871	0	0	NA	NA	NA	FALSE
9872	3.55565669423485e-06	1	NA	NA	NA	FALSE
9821	0	0	NA	NA	NA	FALSE
9822	0	0	NA	NA	NA	FALSE
9823	0.00104818177636949	3	NA	0.206349206349206	0.206349206349206	FALSE
9835	0	0	NA	NA	NA	FALSE
9836	0	0	NA	NA	NA	FALSE
9838	9.96467522632278e-06	1	NA	NA	NA	FALSE
419612	0.0114973316912972	2	NA	0.630541871921182	0.630541871921182	FALSE
30539	0	0	NA	NA	NA	FALSE
30538	2.18259121594344e-06	1	NA	NA	NA	FALSE
9726	0	0	NA	NA	NA	FALSE
27609	0	0	NA	NA	NA	FALSE
90247	2.18259121594344e-06	1	NA	NA	NA	FALSE
9747	0	0	NA	NA	NA	FALSE
9748	0	0	NA	NA	NA	FALSE
9749	4.38098826333241e-06	1	NA	NA	NA	FALSE
40150	0	0	NA	NA	NA	FALSE
40151	3.07881773399017e-06	1	NA	NA	NA	FALSE
9750	0	0	NA	NA	NA	FALSE
9753	0	0	NA	NA	NA	FALSE
9755	5.86700898708437e-06	1	NA	NA	NA	FALSE
33554	1.16949025772079e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
9608	6.15763546798034e-06	1	NA	NA	NA	FALSE
9611	1.93280011028166e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
9612	1.43456634896552e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
9625	0	0	NA	NA	NA	FALSE
9627	2.45586201984828e-06	1	NA	NA	NA	FALSE
9702	9.04842397449324e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
9703	0	0	NA	NA	NA	FALSE
9704	2.36097164156344e-05	1	NA	NA	NA	FALSE
9681	0	0	NA	NA	NA	FALSE
32535	0	0	NA	NA	NA	FALSE
32536	9.3633258764938e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
9682	0	0	NA	NA	NA	FALSE
9685	7.92083912612173e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
9688	0	0	NA	NA	NA	FALSE
9691	7.45980599732258e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
9694	0	0	NA	NA	NA	FALSE
9397	0	0	NA	NA	NA	FALSE
9398	0	0	NA	NA	NA	FALSE
9406	0	0	NA	NA	NA	FALSE
9407	7.93664495756726e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
58055	0	0	NA	NA	NA	FALSE
49442	0	0	NA	NA	NA	FALSE
59479	8.76197652666482e-06	1	NA	NA	NA	FALSE
9787	0	0	NA	NA	NA	FALSE
9788	0	0	NA	NA	NA	FALSE
9789	0	0	NA	NA	NA	FALSE
9796	6.15763546798034e-06	1	NA	NA	NA	FALSE
948951	0	0	NA	NA	NA	FALSE
9359	0	0	NA	NA	NA	FALSE
9360	0	0	NA	NA	NA	FALSE
9361	4.29905979562268e-06	1	NA	NA	NA	FALSE
38609	0	0	NA	NA	NA	FALSE
38624	0	0	NA	NA	NA	FALSE
38625	0	0	NA	NA	NA	FALSE
38626	7.16492882910483e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
9338	0	0	NA	NA	NA	FALSE
29138	0	0	NA	NA	NA	FALSE
29139	2.45586201984828e-06	1	NA	NA	NA	FALSE
8782	5.79689342681291e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
2558200	0	0	NA	NA	NA	FALSE
56259	0	0	NA	NA	NA	FALSE
8960	0	0	NA	NA	NA	FALSE
8962	0	0	NA	NA	NA	FALSE
8892	0	0	NA	NA	NA	FALSE
8893	0	0	NA	NA	NA	FALSE
8896	0	0	NA	NA	NA	FALSE
8897	2.18259121594344e-06	1	NA	NA	NA	FALSE
8929	0	0	NA	NA	NA	FALSE
8930	9.656899701706e-06	3	NA	0.68527640941434	0.68527640941434	FALSE
8931	0	0	NA	NA	NA	FALSE
8932	6.15763546798034e-06	1	NA	NA	NA	FALSE
36242	0	0	NA	NA	NA	FALSE
177155	0.000163250254473782	8	NA	0.874005305039788	0.874005305039788	FALSE
8976	0	0	NA	NA	NA	FALSE
9005	0	0	NA	NA	NA	FALSE
9102	0	0	NA	NA	NA	FALSE
9103	4.38098826333241e-06	1	NA	NA	NA	FALSE
9090	0	0	NA	NA	NA	FALSE
93934	7.1113133884697e-06	1	NA	NA	NA	FALSE
9126	9.2271296204496e-05	14	NA	0.971264367816092	0.971264367816092	FALSE
461250	0	0	NA	NA	NA	FALSE
98151	0	0	NA	NA	NA	FALSE
1217365	3.56202313415292e-06	1	NA	NA	NA	FALSE
9153	1.50249052829971e-06	1	NA	NA	NA	FALSE
9154	0	0	NA	NA	NA	FALSE
9157	4.98233761316139e-06	1	NA	NA	NA	FALSE
181118	0	0	NA	NA	NA	FALSE
181119	7.68646742559176e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
37611	0	0	NA	NA	NA	FALSE
40156	0	0	NA	NA	NA	FALSE
40157	0	0	NA	NA	NA	FALSE
114313	0	0	NA	NA	NA	FALSE
88178	0	0	NA	NA	NA	FALSE
649802	4.38098826333241e-06	1	NA	NA	NA	FALSE
9170	0	0	NA	NA	NA	FALSE
9171	0	0	NA	NA	NA	FALSE
9172	1.61479458465966e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
400783	0	0	NA	NA	NA	FALSE
48881	0	0	NA	NA	NA	FALSE
48883	5.9367052235882e-06	1	NA	NA	NA	FALSE
9205	0	0	NA	NA	NA	FALSE
30444	0	0	NA	NA	NA	FALSE
33617	0	0	NA	NA	NA	FALSE
36300	8.76197652666482e-06	1	NA	NA	NA	FALSE
9223	0	0	NA	NA	NA	FALSE
1545690	0	0	NA	NA	NA	FALSE
13145	0	0	NA	NA	NA	FALSE
13146	5.9367052235882e-06	1	NA	NA	NA	FALSE
8819	0	0	NA	NA	NA	FALSE
8820	0	0	NA	NA	NA	FALSE
8821	4.29905979562268e-06	1	NA	NA	NA	FALSE
2696672	0	0	NA	NA	NA	FALSE
8459	0	0	NA	NA	NA	FALSE
34907	0	0	NA	NA	NA	FALSE
204969	0	0	NA	NA	NA	FALSE
13735	4.98233761316139e-06	1	NA	NA	NA	FALSE
8504	0	0	NA	NA	NA	FALSE
8509	0	0	NA	NA	NA	FALSE
8522	0	0	NA	NA	NA	FALSE
42163	0	0	NA	NA	NA	FALSE
64176	2.45586201984828e-06	1	NA	NA	NA	FALSE
8689	0	0	NA	NA	NA	FALSE
8711	0	0	NA	NA	NA	FALSE
8720	4.29905979562268e-06	1	NA	NA	NA	FALSE
34984	2.45586201984828e-06	1	NA	NA	NA	FALSE
8292	0	0	NA	NA	NA	FALSE
8342	0	0	NA	NA	NA	FALSE
8352	0	0	NA	NA	NA	FALSE
8353	0	0	NA	NA	NA	FALSE
8355	4.98233761316139e-06	1	NA	NA	NA	FALSE
7586	0	0	NA	NA	NA	FALSE
7588	0	0	NA	NA	NA	FALSE
7599	0	0	NA	NA	NA	FALSE
7600	0	0	NA	NA	NA	FALSE
7601	0	0	NA	NA	NA	FALSE
7604	1.31429647899972e-05	1	NA	NA	NA	FALSE
41166	0	0	NA	NA	NA	FALSE
133432	0	0	NA	NA	NA	FALSE
133433	0	0	NA	NA	NA	FALSE
133434	8.73036486377377e-06	1	NA	NA	NA	FALSE
6231	1.30454216250292e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
119089	1.26522831549577e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
6236	2.54286798285406e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
6267	0	0	NA	NA	NA	FALSE
6268	0	0	NA	NA	NA	FALSE
6269	0.00052079703600458	2	NA	0.137931034482759	0.137931034482759	FALSE
6250	0	0	NA	NA	NA	FALSE
6251	0	0	NA	NA	NA	FALSE
6252	3.07881773399017e-06	1	NA	NA	NA	FALSE
33259	0	0	NA	NA	NA	FALSE
6264	0	0	NA	NA	NA	FALSE
6265	2.55101281089654e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
51026	0	0	NA	NA	NA	FALSE
51027	0	0	NA	NA	NA	FALSE
51028	0.000186373941117638	4	NA	0.27371479095617	0.27371479095617	FALSE
6296	3.45434384743346e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
6278	3.00498105659941e-07	1	NA	NA	NA	FALSE
42155	1.4326562791259e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
1147740	0	0	NA	NA	NA	FALSE
1147741	1.36016356338574e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
6281	0	0	NA	NA	NA	FALSE
387005	2.45586201984828e-06	1	NA	NA	NA	FALSE
42157	2.45586201984828e-06	1	NA	NA	NA	FALSE
6292	0	0	NA	NA	NA	FALSE
6293	4.91172403969655e-06	1	NA	NA	NA	FALSE
637851	0	0	NA	NA	NA	FALSE
637852	0	0	NA	NA	NA	FALSE
637853	3.16462755339525e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
29166	4.29905979562268e-06	1	NA	NA	NA	FALSE
6246	0	0	NA	NA	NA	FALSE
131309	0	0	NA	NA	NA	FALSE
131310	3.59864905621898e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
6308	2.0388777803347e-05	9	NA	0.898004294556019	0.898004294556019	FALSE
55271	0	0	NA	NA	NA	FALSE
55272	0	0	NA	NA	NA	FALSE
55275	2.45586201984828e-06	1	NA	NA	NA	FALSE
126387	0	0	NA	NA	NA	FALSE
6288	0	0	NA	NA	NA	FALSE
6289	2.18259121594344e-06	1	NA	NA	NA	FALSE
94964	0	0	NA	NA	NA	FALSE
45464	1.124315572895e-05	1	NA	NA	NA	FALSE
27833	0	0	NA	NA	NA	FALSE
27834	0	0	NA	NA	NA	FALSE
27835	0.0385233120757577	18	NA	0.683908045977011	0.683908045977011	FALSE
33269	0	0	NA	NA	NA	FALSE
6338	0	0	NA	NA	NA	FALSE
6339	8.7461706952193e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
119088	0	0	NA	NA	NA	FALSE
2044726	0	0	NA	NA	NA	FALSE
241476	0	0	NA	NA	NA	FALSE
241477	0	0	NA	NA	NA	FALSE
241478	5.70946400753888e-06	1	NA	NA	NA	FALSE
46000	0	0	NA	NA	NA	FALSE
46001	2.62200048061269e-06	1	NA	NA	NA	FALSE
46002	5.81210106535813e-06	1	NA	NA	NA	FALSE
6656	1.68480034015642e-05	10	NA	0.918403435644815	0.918403435644815	FALSE
6854	0	0	NA	NA	NA	FALSE
83137	6.54777364783033e-06	1	NA	NA	NA	FALSE
6935	0	0	NA	NA	NA	FALSE
6939	0	0	NA	NA	NA	FALSE
6944	0	0	NA	NA	NA	FALSE
6945	2.18259121594344e-06	1	NA	NA	NA	FALSE
34634	0	0	NA	NA	NA	FALSE
34636	0	0	NA	NA	NA	FALSE
34637	7.1113133884697e-06	1	NA	NA	NA	FALSE
72037	0	0	NA	NA	NA	FALSE
6833	0	0	NA	NA	NA	FALSE
88013	0	0	NA	NA	NA	FALSE
88014	0	0	NA	NA	NA	FALSE
88015	4.6936071896675e-06	1	NA	NA	NA	FALSE
6681	0	0	NA	NA	NA	FALSE
6683	0	0	NA	NA	NA	FALSE
6685	0	0	NA	NA	NA	FALSE
133894	4.91172403969655e-06	1	NA	NA	NA	FALSE
6689	1.99293504526456e-05	1	NA	NA	NA	FALSE
6725	0	0	NA	NA	NA	FALSE
6726	0	0	NA	NA	NA	FALSE
6728	3.07881773399017e-06	1	NA	NA	NA	FALSE
6757	0	0	NA	NA	NA	FALSE
6760	0	0	NA	NA	NA	FALSE
6761	8.73036486377377e-06	1	NA	NA	NA	FALSE
72876	0	0	NA	NA	NA	FALSE
95601	0	0	NA	NA	NA	FALSE
95602	8.76197652666482e-06	1	NA	NA	NA	FALSE
6821	0	0	NA	NA	NA	FALSE
199477	0	0	NA	NA	NA	FALSE
199487	0	0	NA	NA	NA	FALSE
294128	2.54404653234525e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
116172	0	0	NA	NA	NA	FALSE
38010	0	0	NA	NA	NA	FALSE
37901	0	0	NA	NA	NA	FALSE
245079	2.45586201984828e-06	1	NA	NA	NA	FALSE
50557	0	0	NA	NA	NA	FALSE
7088	2.62200048061269e-07	1	NA	NA	NA	FALSE
7089	0	0	NA	NA	NA	FALSE
7090	5.14870006874835e-06	1	NA	NA	NA	FALSE
7091	2.53851440689645e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
7128	0	0	NA	NA	NA	FALSE
7129	0	0	NA	NA	NA	FALSE
7130	3.56202313415292e-06	1	NA	NA	NA	FALSE
7143	0	0	NA	NA	NA	FALSE
7145	0	0	NA	NA	NA	FALSE
76193	4.98233761316139e-06	1	NA	NA	NA	FALSE
268499	0	0	NA	NA	NA	FALSE
29056	0	0	NA	NA	NA	FALSE
93504	2.18259121594344e-06	1	NA	NA	NA	FALSE
29057	5.86700898708437e-06	1	NA	NA	NA	FALSE
7135	0	0	NA	NA	NA	FALSE
7136	0	0	NA	NA	NA	FALSE
7137	4.29905979562268e-06	1	NA	NA	NA	FALSE
7041	0	0	NA	NA	NA	FALSE
7080	0	0	NA	NA	NA	FALSE
115356	0	0	NA	NA	NA	FALSE
115357	6.15763546798034e-06	1	NA	NA	NA	FALSE
7042	0	0	NA	NA	NA	FALSE
7045	0	0	NA	NA	NA	FALSE
7048	4.98233761316139e-06	1	NA	NA	NA	FALSE
7147	1.54147701677244e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
43827	0	0	NA	NA	NA	FALSE
192442	0	0	NA	NA	NA	FALSE
1262247	3.56202313415292e-06	1	NA	NA	NA	FALSE
7214	0	0	NA	NA	NA	FALSE
7215	1.70505866130077e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
30019	6.75492181547096e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
7230	3.55565669423485e-06	1	NA	NA	NA	FALSE
47314	3.55565669423485e-06	1	NA	NA	NA	FALSE
7244	9.96467522632278e-06	1	NA	NA	NA	FALSE
29029	3.07881773399017e-06	1	NA	NA	NA	FALSE
7227	4.38098826333241e-06	1	NA	NA	NA	FALSE
7240	3.30547916225935e-06	1	NA	NA	NA	FALSE
30033	4.98233761316139e-06	1	NA	NA	NA	FALSE
125945	5.26140894993361e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
7211	0	0	NA	NA	NA	FALSE
7212	0	0	NA	NA	NA	FALSE
7213	3.55565669423485e-06	1	NA	NA	NA	FALSE
7149	0	0	NA	NA	NA	FALSE
153373	2.45586201984828e-06	1	NA	NA	NA	FALSE
7157	5.85570988276002e-06	3	NA	0.68527640941434	0.68527640941434	FALSE
7164	0	0	NA	NA	NA	FALSE
7165	4.74936417887056e-06	1	NA	NA	NA	FALSE
7174	0	0	NA	NA	NA	FALSE
7175	3.07881773399017e-06	1	NA	NA	NA	FALSE
7176	6.44858969343403e-06	1	NA	NA	NA	FALSE
7399	1.46470748532972e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
7458	0	0	NA	NA	NA	FALSE
7459	3.55565669423485e-06	1	NA	NA	NA	FALSE
7463	3.55565669423485e-06	1	NA	NA	NA	FALSE
78173	0	0	NA	NA	NA	FALSE
156304	2.45586201984828e-06	1	NA	NA	NA	FALSE
36668	2.98054805621595e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
13390	0	0	NA	NA	NA	FALSE
104421	1.77782834711742e-05	1	NA	NA	NA	FALSE
72766	0	0	NA	NA	NA	FALSE
72781	4.36518243188689e-06	1	NA	NA	NA	FALSE
64782	0	0	NA	NA	NA	FALSE
103372	4.38098826333241e-06	1	NA	NA	NA	FALSE
300110	0	0	NA	NA	NA	FALSE
300111	7.38596931993182e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
369233	0	0	NA	NA	NA	FALSE
625355	4.98233761316139e-06	1	NA	NA	NA	FALSE
604375	0	0	NA	NA	NA	FALSE
610380	1.37443141398262e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
7438	0	0	NA	NA	NA	FALSE
7456	0	0	NA	NA	NA	FALSE
91411	2.45586201984828e-06	1	NA	NA	NA	FALSE
75187	0	0	NA	NA	NA	FALSE
84507	0	0	NA	NA	NA	FALSE
142686	0	0	NA	NA	NA	FALSE
29051	0	0	NA	NA	NA	FALSE
29052	0	0	NA	NA	NA	FALSE
29053	3.90647537357924e-06	1	NA	NA	NA	FALSE
7524	4.60677393475793e-06	1	NA	NA	NA	FALSE
33362	0	0	NA	NA	NA	FALSE
108930	0	0	NA	NA	NA	FALSE
108931	7.04041078450124e-06	1	NA	NA	NA	FALSE
27482	0	0	NA	NA	NA	FALSE
13163	0	0	NA	NA	NA	FALSE
13164	4.36518243188689e-06	1	NA	NA	NA	FALSE
30262	0	0	NA	NA	NA	FALSE
45053	0	0	NA	NA	NA	FALSE
45059	0	0	NA	NA	NA	FALSE
133901	3.55565669423485e-06	1	NA	NA	NA	FALSE
6993	0	0	NA	NA	NA	FALSE
6995	0	0	NA	NA	NA	FALSE
6998	0	0	NA	NA	NA	FALSE
6999	2.18259121594344e-06	1	NA	NA	NA	FALSE
6340	1.53408991260787e-07	2	NA	0.630541871921182	0.630541871921182	FALSE
42113	2.86733107773232e-06	6	NA	0.813586796345417	0.813586796345417	FALSE
2803884	0	0	NA	NA	NA	FALSE
169941	0	0	NA	NA	NA	FALSE
195580	0	0	NA	NA	NA	FALSE
195581	0.000182531232404183	16	NA	0.984948002189381	0.984948002189381	FALSE
6447	0	0	NA	NA	NA	FALSE
6544	0	0	NA	NA	NA	FALSE
6546	0	0	NA	NA	NA	FALSE
6547	0	0	NA	NA	NA	FALSE
6548	0	0	NA	NA	NA	FALSE
29158	0.0348363809734354	3	NA	0.68527640941434	0.68527640941434	FALSE
6562	0	0	NA	NA	NA	FALSE
6563	0	0	NA	NA	NA	FALSE
6564	0	0	NA	NA	NA	FALSE
29159	2.18259121594344e-06	1	NA	NA	NA	FALSE
